,Unnamed: 0,post_id,time,text,reaction_count,label
750,761,438220165008959,2022-08-22 10:42:39,"Our volunteers were EVERYWHERE this weekend, canvassing for Gun Sense Candidates, supporting Pride and other community partner events, educating people in their communities about the importance of secure gun storage.⁠ ⁠ We are so proud of the incredible work our volunteers do day in and day out to make their communities safer. Join them in your state: Text READY to 644-33.⁠ ⁠ #MomsAreEverywhere⁠ #KeepGoing",779,1
751,762,437549831742659,2022-08-21 10:38:16,"No child should have to live with the memory of a parent’s violent death by gun but, in America, it’s a burden many are forced to carry for life. Adults are failing children in this country by allowing this crisis to continue. WASHINGTONPOST.COM Hundreds of kids witness parents shot to death. This is what it does to them.",77,1
752,763,437125221785120,2022-08-20 19:00:04,"Research suggests that school-age shooters predominantly obtain their guns from relatives or friends—they generally do not purchase them. It’s critical for gun owners to secure firearms in their homes and vehicles—locked, unloaded, and stored separately from ammunition—to help prevent children and teens from accessing them.",174,1
753,764,436809975149978,2022-08-20 09:00:55,"“It’s disturbing that state lawmakers’ abject failure to pass common-sense gun safety laws has forced schools to even consider such dangerous and militaristic measures.” -Lee Ann Kelley, Moms Demand Action - NC volunteer THEGUARDIAN.COM ‘Absolute insanity’: a North Carolina sheriff wants to arm school officers with assault rifles",130,1
754,765,436428391854803,2022-08-19 19:00:17,"Moms Demand Action & Students Demand Action volunteers: With Election Day quickly approaching, now is the time to learn how to build and run winning campaigns for—or as—a gun safety candidate. Sign up for our Demand a Seat program by 8/22: demandaseat.org",286,1
755,766,436150438549265,2022-08-19 09:48:15,"ALARMING: A new report just released by Everytown for Gun Safety, AFT - American Federation of Teachers, and NEA Today found that the 2021-2022 school year saw more incidents of gunfire on school grounds than any previous year since Everytown began tracking. USATODAY.COM Shots fired in US schools spiked dramatically last year, gun violence report finds",62,1
756,767,435715298592779,2022-08-18 19:00:05,"Tonjula Mason-Shelby has been struggling to find some kind of normalcy after her beloved son, Kimondra, was shot and killed by a man who should have never had a gun. “The pain and thoughtless days consume me.” Share Tonjula’s Moments That Survive story: momentsthatsurvive.org/tribute/tonjula-mason-shelby",689,1
757,768,435509708613338,2022-08-18 11:27:08,"“The evidence that a firearm in a child’s home substantially increases that child’s risk of death by suicide is overwhelming. Locking and unloading all household firearms and storing firearms separately from ammunition substantially mitigates, but does not eliminate, this risk.” THECONVERSATION.COM How easy access to guns at home contributes to America's youth suicide problem",88,1
758,769,435026641994978,2022-08-17 19:00:08,UPDATE: A man with a history of violent behavior has been identified as the main suspect in a string of fatal shootings of Muslim men in New Mexico. Police said the suspect prayed at the same mosque as the victims but was a member of a different branch of Islam. NYTIMES.COM Muslim Killings in Albuquerque Stir Sectarian Ghosts,51,1
759,770,434776772019965,2022-08-17 10:27:39,"The shooter who targeted Black people at a Buffalo grocery store in May extensively documented his YouTube consumption, providing a tragic example of how this dangerous content can play a role in enabling someone to plan a horrific act of violence. Learn more from Everytown for Gun Safety EVERYTOWNRESEARCH.ORG Armed Extremism in Buffalo: Online Gun Communities Provide a Path of Radicalization and Training to a Racist Shooter | Everytown Research & Policy",44,1
760,771,434324125398563,2022-08-16 17:13:14,"Last week, Moms Demand Action - CA and Students Demand Action volunteers, along with Moms Demand Action founder Shannon Watts, joined United Playaz to clean up a San Francisco Bay neighborhood and prep for a survivor mural.⁠ ⁠ Clean-up and beautification projects in communities that are disproportionately impacted by gun violence change the built environment, reduce crime, and increase community safety.⁠ ⁠ We’re proud to support organizations across the country who are on the frontlines of supporting survivors and reducing gun violence by improving the communities they live in!",498,1
761,772,434249412072701,2022-08-16 14:30:02,An Oklahoma mom bought a bulletproof insert for her 5-year-old son’s backpack and has been preparing him for what to do in the event of an active shooter at his school. We’re working towards a country where no mother feels compelled to prepare a child for this terrifying scenario. ABCNEWS.GO.COM Mom uses what she learned in high school to prepare son for school shooting,967,1
762,773,434069202090722,2022-08-16 09:05:58,"Just days after the 2022-2023 school year began, a gun was found inside a student’s backpack at a high school in Louisville, Kentucky. Police have not said how the student gained access to a firearm. WHAS11.COM Students face disciplinary action after gun found at PRP High School",59,1
763,774,433713038793005,2022-08-15 19:00:09,"“The Buffalo shooter sought out YouTube content to prepare for the attack, including how to illegally modify his weapon, choose body armor, and tactically engage with police. He was entrenched in gun culture on the platform.” - Justin Wagner, Senior Director of Investigations, Everytown for Gun Safety VICE.COM Buffalo Shooter Planned Massacre Using YouTube ‘How to’ Videos",62,1
764,775,433464635484512,2022-08-15 10:43:22,"Mike Hickmon, a beloved youth football coach in Texas, was shot and killed during a dispute between adults at a game yesterday. The shooting was witnessed by parents and children, including Mike’s 9-year-old son. CBSNEWS.COM Lancaster community mourns loss of coach killed at Little League game",733,1
765,776,432988888865420,2022-08-14 19:41:32,"IT’S ELECTION SEASON and our volunteers have hit the ground running, garnering support for Gun Sense Candidates who are committed to advocating for gun safety measures to make our communities safer.⁠ ⁠ Join us in your state: Text ELECTIONS to 644-33.",819,1
766,777,432800372217605,2022-08-14 13:00:04,"While YouTube fails to enforce its community guidelines, violent extremists—like the Buffalo shooter—have access to videos on the platform that could help them prepare to use guns to destroy lives. Tell YouTube: Enforce your community guidelines. Add your name to our petition. ACT.EVERYTOWN.ORG Add Your Name: Demand YouTube Combats Armed Extremism",88,1
767,778,432272608937048,2022-08-13 19:00:03,"Our rights and safety are on the line this election season, so it’s never been more important to make sure you’re able to vote in November. Take a few minutes this weekend to make sure you are registered. Text REGISTER to 644-33.",85,1
768,779,431969428967366,2022-08-13 09:00:07,"Three-year-old Javon Jewell was shot in the head when another driver opened fire on his father’s vehicle while they were driving home from a haircut last week. We will not accept an America where families are not safe to venture out for a haircut. FOX5ATLANTA.COM Bullet removed from toddler's head, 2nd child was inside car shot up at Atlanta traffic light, family says",405,1
769,780,431582945672681,2022-08-12 19:00:02,"""We've seen really encouraging action across the country as schools step up to make sure that everyone in their community knows how important it is to securely store firearms in the home."" - Rob Wilcox, Everytown for Gun Safety Federal Legal Director ABCNEWS.GO.COM How some schools are addressing active shooter concerns after Uvalde",233,1
770,781,431340385696937,2022-08-12 11:35:24,"Following in Facebook's footsteps, YouTube is the latest company failing to enforce its community guidelines. The Buffalo shooter sought instruction on YouTube, where he found video tutorials on tactical combat techniques and how to evade gun safety laws. With help from Students Demand Action, Everytown for Gun Safety found hundreds of videos on YouTube that clearly evade their community guidelines and go far beyond safe firearms training for civilian gun owners. Without proper moderation, these videos are easily accessible to violent extremists. We have a proven track record of holding businesses accountable—now it’s YouTube’s turn. Join us in calling on YouTube to enforce their community guidelines and proactively address videos that enable gun extremism. Add your name: bit.ly/YouTube_FB_8_12",495,1
771,782,430805949083714,2022-08-11 19:00:15,"Stephanie Pizzoferrato’s daughter, Dayla, was just four years old when she was struck in the head by a stray bullet; she died two days later. No one has been held accountable for Dayla’s senseless death. Read Stephanie’s Moments That Survive story: momentsthatsurvive.org/tribute/stephanie-pizzoferrato",1100,1
772,783,430516762445966,2022-08-11 09:17:05,"Five years ago today, a protest by white supremacists over the removal of a Confederate statue in Charlottesville, Virginia, escalated into violence, and a white supremacist killed 32-year-old counter-protester Heather Heyer. White supremacists continue to attempt to silence those they disagree with through armed intimidation and threats of violence. Read more about the rise of armed extremism and why it’s critical our leaders do more to #DisarmHate. EVERYTOWNRESEARCH.ORG Armed and Dangerous: How the Gun Lobby Enshrines Guns as Tools of the Extreme Right",130,1
773,784,430063605824615,2022-08-10 16:49:03,"Hayden Davis, a 28-year-old Black transgender woman, was shot and killed in Detroit, Michigan, in late July. Her death is at least the 24th fatal shooting of a transgender or gender non-conforming person in 2022 in the US and Puerto Rico. HRC.ORG HRC Remembers Hayden Davis",74,1
774,785,429841542513488,2022-08-10 09:51:08,"HEARTBREAKING: According to authorities, a 29-year-old woman died after her 12-year-old son unintentionally discharged a firearm in their Alabama home. CBSNEWS.COM Police say 12-year-old accidentally shot and killed mom, tried to hide what happened",505,1
775,786,429150202582622,2022-08-09 10:02:29,"HORRIFIC: Since November, four Muslim men have been shot and killed in Albuquerque, NM. Three of the men—Muhammad Imtiaz Hussain, 27, Aftab Hussein, 41, and Mohammad Ahmadi, 62—were ambushed. Twenty-five-year-old Naeem Hussain was found dead on Friday. CNN.COM 4 Muslims were gunned down in Albuquerque. Now some families are afraid to sit outside or go get food | CNN",217,1
776,787,428715385959437,2022-08-08 19:00:06,"""The hundreds of officers in Uvalde had access to AR-15s but chose not to engage a gunman with an assault rifle and a death wish. 'MORE GUNS' is not a solution - keeping guns away from kids/teens is."" - Shannon Watts, founder, Moms Demand Action NEWSWEEK.COM AR-15s to be stored in county schools to protect against mass shootings",203,1
777,788,428550529309256,2022-08-08 12:09:19,NEW! Everytown Community Safety Fund is awarding $1.5 million in funding to 15 community-based violence intervention organizations working in cities across the country. These investments will provide crucial funding to groups working on the ground in their communities to interrupt gun violence and save lives. ABCNEWS.GO.COM Everytown giving $1.5M to anti-gun violence groups across the country,469,1
778,789,428425239321785,2022-08-08 09:00:07,"Marisela Castro, a 39-year-old transgender Latina, was shot and killed in Houston, Texas last week. Marisela’s death is at least the 23rd fatal shooting of a transgender or gender non-conforming person in 2022 in the US and Puerto Rico. Her death is yet another grave reminder of the impact that gun violence has on transgender and gender non-conforming people in our nation. We must keep fighting to #DisarmHate and urge our lawmakers to pass stronger gun safety legislation. HRC.ORG Honoring The Life Of Marisela Castro",116,1
779,790,427761962721446,2022-08-07 10:19:44,"States with weak gun laws feed guns to states with strong ones, and people in America are paying with our lives. This country needs strong national gun policies that protect people in every state. WSJ.COM Gun Trafficking Surges Across State Lines: One Pistol’s 1,200-Mile Journey to a Boston Homicide",101,1
780,791,427150436115932,2022-08-06 12:00:08,"NEW! We are proud to announce that a record-breaking 3,000+ candidates this election cycle have been awarded the Moms Demand Action Gun Sense Candidate Distinction! Candidates know gun that safety is a winning issue, and that’s why more and more campaigns are seeking our Gun Sense Candidate Distinction. Find Gun Sense Candidates in your state: gunsensevoter.org/candidates",684,1
781,792,427050749459234,2022-08-06 09:22:50,"Four people were found shot to death at an Ohio home yesterday, including a mother and her 15-year-old daughter. A manhunt is underway for a man police believe is responsible for the killings. The majority of mass shootings take place in private homes. Our hearts are with all those impacted by this horrific tragedy. NEWSWEEK.COM Four Killed in shooting spree sparks massive manhunt",157,1
782,793,426587322838910,2022-08-05 19:00:03,"For millions of American voters, gun safety is a priority issue at the polls because lives are literally on the line. And when lawmakers fail to protect us, we replace them with those who will. THEHILL.COM Voters’ focus on gun policy rises: survey",368,1
783,794,426379122859730,2022-08-05 11:31:49,"Our volunteers joined local law enforcement at nearly 100 events in 20 states to promote secure firearm storage during National Night Out—an annual community-building campaign that promotes neighborhood camaraderie to keep neighborhoods safe and secure. An estimated 13 million households with children under the age of 18 contain at least one gun. We’re so proud of the work our Be SMART for Kids volunteers are doing to educate people in their communities about the importance of secure gun storage. Be SMART for Kids August 5, 2022 at 9:00 AM · Be SMART volunteers joined with law enforcement officers across the country this week for National Night Out! This annual family event is a wonderful time to share this life-saving message with parents and caregivers. Together, we can keep our children and communities safe. Learn more about the program at besmartforkids.org.",424,1
784,795,426248892872753,2022-08-05 08:21:29,"Ten years ago today, a man with ties to a white supremacist group fatally shot six people and wounded three others at the Sikh Temple of Wisconsin in Oak Creek. A seventh victim later died from his injuries. Guns make hatred even deadlier than it already is. We stand in solidarity and support of Sikh Americans. Today and every day, we honor the victims and survivors of this tragedy with action and pledge to disarm hate in all its forms. #StopAAPIHate",3600,1
785,796,425761369588172,2022-08-04 19:30:03,"When news broke about the horrific mass shooting in El Paso during our annual training conference in 2019, gun violence survivor Brenda Moss called on all of us to turn our sadness and anger into action—and that’s exactly what we did. In Brenda’s words: We’re Moms Demand Action, and THAT’S what we demand.",151,1
786,797,425547189609590,2022-08-04 08:38:10,"Three years ago today—just one day after the El Paso mass shooting and one day before the seven-year mark of the Oak Creek mass shooting—nine people were killed and 17 others were wounded when a gunman opened fire in a busy section of downtown Dayton, Ohio. We will not accept a country where back-to-back mass shooting marks are normal. We will honor with action the lives of those who died in Dayton, El Paso, Oak Creek and all whose lives have been taken or forever changed by gun violence.",1900,1
787,798,425148449649464,2022-08-03 18:01:41,Armed intimidation has NO PLACE in our democracy. MYSANANTONIO.COM Gun-wielding Texas 'preacher' confronts O'Rourke on 'murder of unborn',154,1
788,799,424819759682333,2022-08-03 08:21:07,"On this day three years ago, a white supremacist targeted Latinx people in a hate-fueled mass shooting at an El Paso, Texas Walmart. Twenty-three people died and 23 others were wounded. When hate comes armed with a gun, it can be deadly. We honor the victims, survivors and all those impacted by this tragedy by reaffirming our commitment to disarm hate in all its forms.",719,1
789,800,424465209717788,2022-08-02 19:00:04,"“If lawmakers do the right thing, we’ll have their backs. But those who don’t should remember that it’s mothers who brought these lawmakers into this world, and they will have your jobs. Pay attention to the polls, lawmakers: November is coming and there’s nothing more powerful than an army of angry women.” - Shannon Watts, founder, Moms Demand Action GLAMOUR.COM How Women Are Winning the Fight for Gun Safety",679,1
790,801,424198019744507,2022-08-02 08:59:42,"Yesterday, Live Nation announced the cancellation of the 2022 Music Midtown festival—set to take place in Atlanta this September—with multiple sources citing Georgia’s weak gun laws as the cause of this year’s cancellation. Music Midtown is held each year in Piedmont Park, but thanks to Georgia’s weak gun laws, festival organizers are unable to enforce a prohibition on firearms during the event — a key stipulation for some of the artists who were slated to perform. Georgia has some of the country’s weakest firearm laws. Earlier this year, despite the objections of 70 percent of Georgia voters, Gov. Brian Kemp signed permitless carry into law, allowing people to carry concealed guns in public with no background check and no safety training. In an average year, 1,693 people are killed by guns in Georgia. Guns are the leading cause of death among the state’s youth population. Gun violence costs Georgia $23.9 billion each year, of which $597.8 million is paid by taxpayers. ROLLINGSTONE.COM Georgia's Gun Laws Are Forcing Atlanta's Midtown Music Festival to Cancel This Year",433,1
791,802,423841569780152,2022-08-01 19:00:02,"Despite what the gun lobby wants you to believe, progress is being made on gun safety—in states and at the national level—because people in America are demanding action on this critical issue. Learn more about the progress that’s been made this year alone. CNN.COM These are the gun control laws passed in 2022",380,1
792,803,423574696473506,2022-08-01 09:18:30,"“Arming teachers doesn’t make kids safer. In fact, it increases the chances that a teacher’s gun will fall into the wrong hands or discharge unintentionally.” -Shannon Watts, founder, Moms Demand Action NYTIMES.COM Trained, Armed and Ready. To Teach Kindergarten.",249,1
793,804,423101113187531,2022-07-31 14:00:01,"“This bill finally subjects the gun industry and its advertising practices to the oversight and scrutiny we apply to other industries, holds companies accountable for marketing to kids, and makes clear that there are consequences for deceptively hawking weapons of war to impressionable consumers.” - Rep. Tom Malinowski NYTIMES.COM Democratic Lawmakers Want F.T.C. to Go After Gun Ads",569,1
794,805,422921419872167,2022-07-31 09:00:03,"With Election Day just 100 days away, we need your help to ensure Gun Sense Candidates who will govern with gun safety in mind are elected! Join our Elections Team and get started!",267,1
795,806,422547486576227,2022-07-30 19:00:04,"Karen Wells’ son, Amir Locke, was shot and killed during a police raid on a Minneapolis apartment building. Amir was not was not named in the search warrant and was not a target of the investigation. Read and share Karen’s heartbreaking Moments That Survive story: momentsthatsurvive.org/tribute/amir-locke",415,1
796,807,422307506600225,2022-07-30 10:04:58,"AGAIN. A 6-year-old boy found a key to his parents’ gun safe, removed one of two loaded guns and discharged it, killing his 5-year-old sister in their Indiana home. The children’s parents have been charged in connection to the shooting. WLKY.COM Police: Indiana 6-year-old fatally shoots 5-year-old sister; parents arrested",707,1
797,808,421683383329304,2022-07-29 12:09:56,"GOOD READ on PLCAA—a federal law that gives the gun industry legal protections that aren’t afforded to other industries, shielding them from being held accountable when their products and practices harm people or endanger public safety. TEENVOGUE.COM Why It’s So Difficult to Sue Gun Manufacturers",68,1
798,809,421200126710963,2022-07-28 18:13:47,"“With this number of people involved, we know we can make real change. It was so overwhelming with the number of people who were here. Together we are a force.” - Alexi Vahlkamp, Moms Demand Action - IL volunteer CHICAGOTRIBUNE.COM Moms Demand Action event attracts hundreds in response to Highland Park shooting: ‘Together we are a force’",794,1
799,810,420990536731922,2022-07-28 10:33:32,"HEARTBREAKING: A 15-year-old boy shot and killed three of his siblings—ages 5, 8, and 17—before taking his own life inside their Alaska home. Police said the firearm used in the incident was a “family gun,” but have not said how the boy accessed it. ADN.COM Fairbanks teen fatally shot 3 siblings before killing himself, troopers say",654,1
800,811,420593553438287,2022-07-27 20:00:02,"“I have trouble sleeping, I cry every night and every morning, and sometimes I cry all day and I can’t get out of the bed,” said Wanda Briscoe, whose son, Darryl, was shot and killed. This Bereaved Parents Awareness Month, support Wanda by sharing her story: momentsthatsurvive.org/tribute/wanda-briscoe",4300,1
801,813,420429883454654,2022-07-27 13:24:50,"Today, gun industry executives from Sturm, Ruger and Company and Daniel Defense testified before the House Oversight Committee, where they attempted to diminish the role their products play in our nation’s gun violence crisis. Smith & Wesson’s CEO was invited to speak but declined.⁠ ⁠ The gun industry makes $9 billion a year, while our communities pay the price. They have innovated for profit over safety, unwilling to take even basic safety precautions to keep their products out of the wrong hands.⁠ ⁠ They have used marketing practices that stir up fear in order to sell more guns. They push extreme gun policies, market products with militaristic imagery, and then profit while violence ensues.⁠ ⁠ We applaud the Oversight Dems for going straight to the source of America’s gun violence crisis, and we urge the rest of Washington to start demanding more of an industry that has operated as if it was above the law for far too long.",200,1
802,814,419855666845409,2022-07-26 17:24:15,"Moms Demand Action - CA volunteer Jenn Birch was at it again at this year’s Gun Sense University, capturing inspiring people and moments through art. ⁠ ⁠ Shoutout to Jenn and all of our amazing volunteer leaders who dedicated their weekend to learning and connecting at #GSU2022!",465,1
803,815,419769916853984,2022-07-26 14:00:05,Moms Demand Action - AR volunteer Dr. Johanna Thomas told TLC how she engages with other parents about secure firearm storage: “I have found that gun owners who store their weapons safely are very quick to share with you how they are stored to keep kids safe.” TLC.COM Parenting Win of the Week: Let's Talk About Gun Safety,104,1
804,816,418887360275573,2022-07-25 09:38:56,"“Untraceable ghost guns purchased without background checks have fueled gun violence throughout California and the nation and for far too long. Thanks to leadership by gun sense lawmakers and relentless advocacy from our grassroots army, California continues to lead the nation in taking life saving action to combat ghost guns.” -Moms Demand Action founder and California resident Shannon Watts GOLDRUSHCAM.COM Governor Gavin Newsom Says Californians Will Be Able to Sue Those Responsible for Illegal Assault Weapons and Ghost Guns",1300,1
805,817,418498130314496,2022-07-24 18:39:45,"#GSU2022 is a wrap! We hope those of you who were able to join us this weekend are feeling re-energized and ready to take on the challenging work ahead. ⁠ ⁠ Remember, it takes ALL OF US to end gun violence. #KeepGoing",614,1
806,818,529477572307703,2022-07-23 17:20:25,"NOW: Everytown for Gun Safety President John Feinblatt is presenting senators Chris Murphy and Kyrsten Sinema with our Federal Gun Sense Lawmaker of the Year award at our annual training summit, #GSU2022! Watch live!",309,1
807,819,417613893736253,2022-07-23 12:18:22,"Our volunteer leaders are waiting with great anticipation for day two of our annual training summit, Gun Sense University! We can’t wait to see familiar and new faces and to connect on our crucial work ahead. Put on your favorite GVP tee or show us your swag, and tell us why you are excited to be attending #GSU2022!",390,1
808,820,417485547082421,2022-07-23 09:00:09,"On this day seven years ago, two women were killed and nine more people were wounded when a gunman opened fire inside a Lafayette, Louisiana, movie theater. We hold the victims and survivors in our hearts as we act to end gun violence in their honor.",447,1
809,821,416985800465729,2022-07-22 13:22:57,"Mayors Against Illegal Guns released data from 12 cities that shows that over half of the recovered guns used in crimes come from only 5 manufacturers. They’re calling on other cities to help shine a light on the gun manufacturers whose products are showing up at crime scenes, and to start to hold them accountable.",104,1
810,822,416850753812567,2022-07-22 09:34:54,"AGAIN. A 12-year-old boy was shot and killed inside a Detroit home when his 13-year-old friend gained access to a firearm and discharged it. Police are still determining how the boy accessed the gun. FREEP.COM Boy, 12, fatally shot in Detroit basement by teen playing with gun, police say",197,1
811,823,416450833852559,2022-07-21 19:00:03,"""If this were any other industry that was as deadly then the government would have already acted to make sure that we got rid of whatever was killing our citizens,"" -St. Louis Mayor Tishaura Jones ABCNEWS.GO.COM 5 manufacturers responsible for over half of guns seized in a dozen cities: Study",78,1
812,824,416256433871999,2022-07-21 12:08:48,"NEW: This week, Everytown for Gun Safety released new research detailing the economic impact of gun violence across the nation. On average, gun violence costs the U.S. an astounding $557 billion each year, of which $12.62 billion is paid by taxpayers. NPR.ORG American gun violence has immense costs beyond the death toll, new studies find",136,1
813,825,415561270608182,2022-07-20 12:02:45,"Every day, more than 200 people are wounded by gun violence in the U.S. Joshua Nowlan became one of them when a gunman opened fire inside a movie theater in Aurora, Colorado ten years ago today. His life was forever changed. Read Joshua’s Moments That Survive story: buff.ly/3cOWRzY",1900,1
814,826,415380880626221,2022-07-20 07:02:33,"On this day in 2012, 12 people were killed and dozens more were wounded when a heavily armed gunman entered a movie theater in Aurora, Colorado, and opened fire. Ten years later, we continue to hold those whose lives were taken or forever changed in our hearts as we fight for a future free from gun violence.",541,1
815,827,414882344009408,2022-07-19 12:38:52,"If more guns in more places made us safer, America would be the safest country on earth. Instead, the U.S. gun homicide rate is 26 times that of other high-income countries.",187,1
816,828,414750744022568,2022-07-19 09:00:09,"“Words once came easily. Today, I struggle to speak. But I’ve not lost my voice. America needs all of us to speak out — even when you have to fight to find the words.” - Former Congresswoman Gabby Giffords, who was critically wounded in the Tucson mass shooting and went on to co-found the gun violence prevention organization Giffords. WASHINGTONPOST.COM Opinion | How Gabby Giffords found her voice again",892,1
817,829,414397644057878,2022-07-18 20:12:10,"Five people were wounded in a shooting during an altercation inside a Washington state Walmart last night. Among the wounded was a 72-year-old customer and a 24-year-old employee. The shooting took place just a few hours after a gunman shot and killed three people and wounded two more inside an Indiana mall. KING5.COM Customer, employee among 5 injured in Mount Vernon Walmart shooting",239,1
818,830,413364640827845,2022-07-17 09:00:11,"Access to a gun makes it five times more likely that a woman will die at the hands of a domestic abuser. Lives can be saved by doing more to keep guns out of abusers’ hands. CHICAGO.SUNTIMES.COM Domestic violence surge continued in 2021, new report shows",121,1
819,831,412958020868507,2022-07-16 19:00:02,Recommended weekend reading. RD.COM What Are Red Flag Laws—and How Can They Save Lives?,162,1
820,832,412696367561339,2022-07-16 10:13:31,"Today, the three-digit national dialing, texting, and chat code crisis hotline—988—officially launched for anyone experiencing suicidal thoughts or mental health-related crises. This lifeline will increase accessibility to life-saving interventions and resources. 988 is funded through the Biden-Harris Administration’s $432 million investment in mental health services, funding from the Department of Health and Humans Services workforce provided by the American Rescue plan, and $150 million secured through the historic Bipartisan Safer Communities Act. The hotline provides 24/7, free and confidential services. The 988 dispatch system routes the dialer to a trained crisis counselor available based on their zip code—similar to the 911 dispatch system. If you or someone you know is in crisis, starting today, you can call or text 988 to be connected with a crisis counselor for free and confidential support—24 hours a day, seven days a week. SAMHSA.GOV 988 Suicide and Crisis Lifeline",316,1
821,833,412125054285137,2022-07-15 14:18:20,"“Gun owners that do not properly secure their firearms are just one split second away from one of these tragedies happening in their home,” said a local sheriff after a 5-year-old boy discharged a gun left accessible in an Arkansas home, killing his 8-year-old brother. CNN.COM 8-year-old shot and killed by his younger brother in what authorities believe was a tragic accident",485,1
822,834,411532304344412,2022-07-14 20:00:02,WATCH: Our founder Shannon Watts tells Katie Couric how the Bipartisan Safer Communities Act recently signed into law by President Biden will save lives. KATIECOURIC.COM Congress Finally Passed Gun Control Legislation — But Is It Actually Going to Change Anything?,181,1
823,835,411189634378679,2022-07-14 09:00:11,"“Steve Dettelbach’s bipartisan confirmation vote is a watershed victory for the gun safety movement and further proof that the Senate logjam around this life-or-death issue is finally breaking,” - John Feinblatt, president Everytown for Gun Safety APNEWS.COM Dettelbach becomes head of ATF, 1st confirmed chief in years",1200,1
824,836,410789084418734,2022-07-13 19:03:26,"INSPIRING READ: Our founder Shannon Watts tells Shondaland about the early days of Moms Demand Action, which was like ""lightning in a bottle,"" and what we can all do to keep moving the needle on gun safety in America. SHONDALAND.COM Shannon Watts on 10 Years of Fighting Gun Violence",803,1
825,837,410603717770604,2022-07-13 12:28:26,"Thinking of running for office or working on a campaign? Nearly 200 Moms Demand Action and Students Demand Action volunteers are running this cycle, and that number keeps rising! NOW is the time to apply to demand a seat! Apply here: everytown.org/demand-a-seat",281,1
826,838,409910457839930,2022-07-12 15:33:00,"BREAKING: At the urging of our volunteers and other gun safety advocates, the Senate confirmed Steve Dettelbach as director of the ATF! With decades of experience as a prosecutor, Dettelbach will be ready to provide effective enforcement of our gun laws from day one. ⁠ ⁠ It’s been nearly a decade since we’ve had a Senate-confirmed director at ATF, which is crucial to enforcing gun laws and shutting down gun trafficking and rogue gun dealers. Dettelbach will help ensure the agency is taking an all-hands-on-deck approach to tackling gun violence.⁠ ⁠ Our deepest gratitude to the Biden-Harris Administration and all who championed Dettelbach’s confirmation. Strong leadership at the helm of ATF will surely save lives.",1900,1
827,839,409759761188333,2022-07-12 10:52:14,"“Despite the reckless behavior of some lawmakers and judges, the American public – including law enforcement – opposes this lawlessness, but the gun lobby and its enablers are hellbent on removing even the most basic of gun safety measures. But there is hope. In addition to the new federal gun law celebrated at the White House, states and cities are taking action."" - Shannon Watts, founder, Moms Demand Action CNN.COM Opinion: The gun lobby is hell-bent on flooding us with weapons. They've just been dealt a blow | CNN",212,1
828,840,409270347903941,2022-07-11 19:00:03,"You emailed, called, tweeted, voted, and organized to pass the first major federal gun safety law in almost 3 decades! This bipartisan victory shows what’s possible when we roll up our red sleeves, keep going, and follow survivors’ lead. We’re here because of the power of the gun violence prevention movement and the resilience of our almost 10-million-strong grassroots network who wouldn't let lawmakers look away from the gun violence crisis. But this is just the beginning. Gun safety is on the ballot this fall. Help us elect more Gun Sense Candidates up and down the ballot and help build a safer future. Sign up for our elections team:",1700,1
829,841,409053294592313,2022-07-11 11:10:06,"HAPPENING NOW: We’re at the White House with gun violence survivors, advocates, Students Demand volunteers, and President Joe Biden to celebrate the passage of the Bipartisan Safer Communities Act! Tune in to watch live: YOUTUBE.COM President Biden and Vice President Harris Deliver Remarks at Celebration of the Safer Community Act",336,1
830,842,408406794656963,2022-07-10 13:00:03,Facebook must take its own policy prohibiting unlicensed gun sales seriously. We’re calling for no second chances. Add your name:,477,1
831,843,407839218047054,2022-07-09 19:00:04,"Police are nearly 3X more likely to shoot and kill Black Americans than white Americans. Curbing this requires confronting America’s history of racism, reimagining the role of police, and implementing policies that reduce police gun violence. More:",270,1
832,844,407142331450076,2022-07-08 20:00:09,"The Supreme Court may have struck down part of New York’s concealed carry law, but our fight for public safety continues. Here’s what you need to know about NYSRPA v. Bruen: EVERYTOWN.ORG The Supreme Court has struck down part of New York’s concealed carry law. Here's what you need to know.",75,1
833,845,407142274783415,2022-07-08 20:00:05,"We can’t look away from the cost of our nation’s gun violence crisis. Everyone in the Roberts family was shot and wounded except the father. Cooper, 8, is on a ventilator and unconscious. His spine was severed and he is paralyzed from the waist down. WKYT.COM ‘New normal’ for 8-year-old twin wounded in July 4 shooting",804,1
834,846,406843981479911,2022-07-08 10:16:48,"We broke the logjam in Congress and helped pass the first major gun safety bill in 26 years thanks to survivors, Students Demand Action, and volunteers like you — thank you! Learn about how the Bipartisan Safer Communities Act will save lives. EVERYTOWN.ORG What is the Bipartisan Safer Communities Act?",289,1
835,847,406792398151736,2022-07-08 09:00:26,"As our nation reels from the horrific acts of mass gun violence in Highland Park, Uvalde, and Buffalo, it’s important to remember that gun violence devastates communities across the country every single day. WASHINGTONPOST.COM With little outcry, Chicago’s bloody weekend eclipsed Highland Park toll",274,1
836,848,406386618192314,2022-07-07 20:00:04,"Every year, in nearly every state, the gun lobby and their lawmaker allies try to weaken gun safety measures. But our volunteers are there every single time to help stave off these attacks. Learn more about a few of the states where we stopped all bad gun bills from passing. EVERYTOWN.ORG Our volunteers stopped dozens of bad gun bills in 2022 so far",1100,1
